incident_id,frp_mw,brightness_temperature,brightness_ti5,scan,track,satellite_sensor,instrument,daynight,firms_confidence,latitude,longitude,land_cover_type,elevation_m,forest_distance_km,urban_distance_km,industrial_distance_km,oil_gas_facility_distance_km,chemical_facility_distance_km,population_density,ndvi,forest_cover_pct,vegetation_density,fuel_moisture_pct,temperature_c,humidity_pct,rainfall_24h_mm,rainfall_7d_mm,wind_speed_kmh,wind_direction_deg,soil_moisture_pct,drought_index,month,season,hour,historical_fire_count_7d,historical_fire_count_30d,historical_fire_count_90d,historical_fire_count_365d,refinery_distance_km,power_plant_distance_km,steel_plant_distance_km,cement_plant_distance_km,mine_distance_km,lng_terminal_distance_km,industrial_landuse_distance_km,within_industrial_area,nearby_facility_type,incident_name,reference_source,reference_url,firms_match,firms_nearby_match,firms_nearby_status,firms_deep_match,firms_deep_status,firms_deep_api_successes,firms_deep_api_failures,firms_evidence_level,firms_evidence_status,firms_evidence_source,historical_firms_status,historical_firms_api_successes,historical_firms_api_failures,fire_duration_days,spread_rate_km_day,thermal_area_km2
INC-0270,51.37,342.16,306.9,0.47,0.37,VIIRS_SNPP,VIIRS,N,97.1,29.729,76.98623,Cropland / Agriculture,243.5,36.92,14.35,31.08,115.14,64.8,265.0,0.323,32.3,0.387,9.0,40.7,52.3,0.0,9.33,13.3,299.5,8.3,0.75,5,Summer,10,4,6,20,46,71.37,43.92,100.66,38.51,147.63,24.52,31.08,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #270,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0270,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.3,2.2,10.842
INC-0271,58.04,373.4,299.54,2.12,1.63,MODIS_TERRA,MODIS,N,66.5,30.23347,75.80902,Cropland / Agriculture,237.6,34.27,3.15,13.09,95.14,33.95,27.8,0.431,43.1,0.518,18.8,34.8,30.9,0.0,0.0,27.7,175.5,19.6,-1.43,8,Monsoon,17,1,8,24,37,92.17,59.75,101.28,60.64,118.07,30.88,13.09,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #271,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0271,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.83,2.16,5.644
INC-0272,39.62,322.55,301.71,0.44,0.46,VIIRS_NOAA21,VIIRS,N,71.7,29.61109,77.06946,Cropland / Agriculture,251.2,29.95,13.3,17.87,46.11,69.32,57.0,0.486,48.6,0.583,24.9,23.5,50.5,0.0,0.0,35.3,150.4,39.6,-2.9,1,Winter,19,2,8,21,36,93.96,28.21,114.87,112.65,193.35,103.64,17.87,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #272,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0272,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.28,0.7,8.544
INC-0273,63.08,336.73,304.77,0.37,0.45,VIIRS_SNPP,VIIRS,N,92.5,29.68222,77.05788,Cropland / Agriculture,244.4,33.18,9.86,16.55,114.7,77.4,145.2,0.445,44.5,0.534,12.5,31.5,45.3,0.0,0.0,27.2,113.5,34.4,-1.68,9,Monsoon,3,0,5,16,48,60.3,27.19,113.8,108.58,62.21,70.74,16.55,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #273,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0273,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.4,1.01,11.418
INC-0274,40.07,348.58,297.49,2.19,2.15,MODIS_TERRA,MODIS,D,65.2,30.20402,75.847,Cropland / Agriculture,229.2,19.84,11.86,15.48,56.82,35.27,251.3,0.329,32.9,0.395,19.2,42.6,37.5,0.0,0.0,31.4,75.4,16.7,-2.44,12,Winter,19,5,13,24,37,64.02,66.13,97.5,85.25,56.88,82.69,15.48,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #274,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0274,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.5,1.38,6.306
INC-0275,29.42,349.66,301.58,0.41,0.54,VIIRS_SNPP,VIIRS,N,97.1,30.26491,75.82083,Cropland / Agriculture,241.6,10.61,19.9,22.68,77.89,87.28,74.0,0.472,47.2,0.566,13.4,36.1,62.8,0.0,0.0,19.8,229.2,16.9,-2.5,2,Winter,23,0,12,29,57,64.03,31.35,104.64,144.75,89.12,187.74,22.68,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #275,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0275,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.89,2.1,4.28
INC-0276,60.46,341.95,303.05,0.4,0.38,VIIRS_SNPP,VIIRS,D,76.7,30.25887,75.82852,Cropland / Agriculture,227.9,35.97,14.83,32.05,97.31,89.87,168.3,0.358,35.8,0.43,23.7,22.5,33.6,0.0,0.0,30.6,268.6,7.0,1.41,9,Monsoon,16,3,9,27,47,81.37,69.98,95.81,126.04,153.71,14.36,32.05,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #276,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0276,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.68,2.25,6.307
INC-0277,34.77,319.6,305.59,1.85,2.11,MODIS_TERRA,MODIS,D,90.0,29.68044,76.98955,Cropland / Agriculture,265.2,23.78,7.64,8.09,97.59,80.03,249.8,0.283,28.3,0.339,17.8,30.8,30.5,0.0,0.0,20.6,14.6,31.2,1.13,9,Monsoon,10,6,10,14,34,85.55,53.85,58.21,59.16,143.33,129.32,8.09,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #277,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0277,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.75,2.31,0.401
INC-0278,26.2,323.67,303.29,0.55,0.46,VIIRS_NOAA21,VIIRS,D,90.4,29.64508,76.97925,Cropland / Agriculture,263.2,20.01,6.96,18.77,102.84,59.27,274.1,0.437,43.7,0.524,12.6,29.7,71.0,0.0,0.0,7.1,222.9,11.5,-3.08,9,Monsoon,7,3,10,14,42,69.48,27.01,79.92,135.32,169.15,98.3,18.77,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #278,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0278,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.71,1.76,11.485
INC-0279,41.08,356.61,307.44,1.22,1.73,MODIS_TERRA,MODIS,D,72.4,29.68183,77.00117,Cropland / Agriculture,270.9,11.21,8.54,33.9,115.95,30.67,106.3,0.32,32.0,0.384,25.9,35.4,79.0,0.0,0.0,6.6,235.0,26.1,-2.49,9,Monsoon,22,1,14,23,51,68.13,79.63,79.43,52.91,135.93,111.34,33.9,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #279,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0279,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.94,0.07,2.184
INC-0280,36.42,326.44,303.29,0.53,0.5,VIIRS_NOAA21,VIIRS,D,81.0,30.23874,75.81993,Cropland / Agriculture,244.8,24.26,9.63,29.86,72.61,31.59,160.6,0.367,36.7,0.441,26.8,32.2,58.8,11.44,11.44,32.8,192.6,10.2,0.89,11,Post-Monsoon,1,5,10,32,44,55.23,71.37,116.85,46.66,153.26,141.88,29.86,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #280,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0280,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.51,2.95,11.902
INC-0281,35.87,354.95,300.57,0.41,0.35,VIIRS_NOAA20,VIIRS,N,66.1,29.76351,76.96234,Cropland / Agriculture,270.1,43.06,14.99,28.36,59.39,40.11,295.2,0.466,46.6,0.559,17.4,43.1,24.7,0.0,5.54,12.6,328.0,20.9,-0.01,11,Post-Monsoon,1,3,10,26,50,85.49,66.0,115.1,66.69,114.1,32.39,28.36,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #281,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0281,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.77,0.06,7.387
INC-0282,40.47,354.4,301.94,0.42,0.53,VIIRS_SNPP,VIIRS,D,75.1,30.29085,75.78207,Cropland / Agriculture,225.8,38.14,4.91,10.28,43.54,62.15,124.4,0.517,51.7,0.62,22.3,33.0,42.6,0.0,5.34,10.6,310.0,15.1,-0.02,1,Winter,14,6,11,25,44,113.56,27.83,91.12,25.78,121.54,13.0,10.28,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #282,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0282,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.66,2.63,2.35
INC-0283,52.13,329.4,305.94,0.5,0.38,VIIRS_SNPP,VIIRS,D,87.9,30.275,75.77452,Cropland / Agriculture,224.1,18.82,9.72,34.55,59.58,52.58,73.4,0.447,44.7,0.536,24.4,42.1,39.5,0.0,0.03,29.8,274.1,36.6,1.62,10,Post-Monsoon,10,1,13,27,38,77.1,26.58,79.19,6.73,106.8,104.23,34.55,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #283,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0283,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.76,0.43,6.588
INC-0284,12.15,371.32,301.88,0.38,0.49,VIIRS_NOAA21,VIIRS,N,76.9,29.68908,77.03118,Cropland / Agriculture,253.4,42.84,4.83,33.65,48.74,57.69,145.1,0.423,42.3,0.508,18.3,40.9,36.2,0.0,0.0,5.6,145.9,12.4,-1.52,10,Post-Monsoon,3,0,14,34,49,134.42,33.96,42.78,37.11,168.97,24.56,33.65,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #284,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0284,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.74,2.69,5.113
INC-0285,45.93,372.76,297.3,0.37,0.51,VIIRS_NOAA21,VIIRS,D,70.5,30.24577,75.86987,Cropland / Agriculture,229.0,44.5,14.13,20.26,111.06,71.67,264.4,0.495,49.5,0.594,17.0,24.5,60.1,0.0,0.0,28.5,116.9,36.6,-1.62,3,Summer,7,3,15,23,39,81.38,73.05,93.33,99.08,154.83,126.88,20.26,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #285,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0285,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.93,2.24,2.945
INC-0286,18.15,356.98,295.41,0.39,0.4,VIIRS_NOAA21,VIIRS,D,66.6,29.66807,76.9737,Cropland / Agriculture,266.3,34.37,19.33,12.71,64.9,64.97,24.9,0.454,45.4,0.545,22.2,41.0,51.4,0.0,0.0,34.3,227.6,18.9,-0.84,11,Post-Monsoon,2,3,10,31,47,115.92,40.66,93.14,30.65,184.89,135.13,12.71,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #286,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0286,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.5,0.52,5.335
INC-0287,59.54,328.84,299.37,0.49,0.49,VIIRS_NOAA21,VIIRS,D,80.0,30.24513,75.82101,Cropland / Agriculture,221.3,39.78,10.79,8.65,79.57,35.07,152.6,0.298,29.8,0.358,24.0,28.9,30.1,0.0,0.0,27.4,125.7,25.5,1.64,12,Winter,23,4,14,24,37,138.68,55.29,60.52,95.74,134.56,102.1,8.65,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #287,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0287,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.71,3.14,4.443
INC-0288,11.17,352.55,298.71,0.45,0.37,VIIRS_NOAA21,VIIRS,N,88.8,29.63853,76.98918,Cropland / Agriculture,251.8,18.53,19.27,20.47,42.35,50.39,38.0,0.305,30.5,0.367,20.4,25.0,35.2,0.0,0.0,23.2,253.5,34.7,0.28,12,Winter,12,1,10,26,30,102.6,39.71,42.15,51.33,116.65,37.03,20.47,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #288,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0288,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.27,0.41,4.023
INC-0289,51.31,344.07,303.07,0.54,0.34,VIIRS_NOAA21,VIIRS,D,87.1,29.71933,77.00461,Cropland / Agriculture,261.3,12.08,12.44,29.37,85.91,45.92,121.1,0.371,37.1,0.446,22.4,41.6,61.1,0.0,0.0,37.3,115.1,34.8,-0.57,1,Winter,2,1,19,24,38,110.08,41.69,83.59,5.05,123.13,98.67,29.37,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #289,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0289,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.38,2.9,0.063
INC-0290,63.55,328.32,302.09,0.36,0.49,VIIRS_NOAA20,VIIRS,D,66.3,30.2405,75.8841,Cropland / Agriculture,233.7,12.14,11.87,18.26,43.57,50.11,37.3,0.517,51.7,0.62,23.8,26.6,76.0,0.0,0.0,22.6,137.5,37.4,-0.29,11,Post-Monsoon,18,4,11,25,50,85.23,79.4,56.63,120.58,131.72,73.63,18.26,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #290,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0290,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.22,2.35,11.95
INC-0291,10.92,358.5,295.35,1.71,1.83,MODIS_TERRA,MODIS,N,78.8,30.27938,75.83473,Cropland / Agriculture,244.8,16.11,19.79,17.74,105.64,52.57,185.7,0.431,43.1,0.517,26.7,30.0,26.4,0.0,0.0,37.6,104.0,10.7,-0.85,12,Winter,18,3,6,32,46,125.6,77.93,74.84,128.65,133.9,131.93,17.74,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #291,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0291,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.27,1.28,5.669
INC-0292,38.9,316.04,306.68,0.42,0.32,VIIRS_NOAA20,VIIRS,N,69.7,29.68002,77.02469,Cropland / Agriculture,243.9,21.49,11.02,29.56,43.72,39.51,138.3,0.478,47.8,0.574,25.7,38.4,80.3,0.0,1.84,20.2,155.4,30.6,1.7,10,Post-Monsoon,8,3,9,25,55,85.82,33.8,67.03,85.89,199.73,116.62,29.56,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #292,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0292,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.66,2.85,11.71
INC-0293,41.32,341.38,299.53,0.44,0.35,VIIRS_SNPP,VIIRS,D,77.2,29.65669,76.97269,Cropland / Agriculture,262.0,12.35,7.3,13.34,83.36,66.1,298.2,0.394,39.4,0.473,27.8,37.0,38.9,0.0,0.0,26.0,201.4,6.8,1.63,11,Post-Monsoon,6,2,10,24,56,104.77,43.29,73.7,15.96,175.14,187.8,13.34,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #293,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0293,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.1,3.12,11.942
INC-0294,47.29,335.29,309.52,0.36,0.52,VIIRS_NOAA21,VIIRS,N,76.1,30.28402,75.80203,Cropland / Agriculture,227.0,13.55,11.46,19.56,66.08,68.73,165.1,0.486,48.6,0.584,15.2,34.2,25.3,0.0,0.0,29.0,180.4,29.2,-1.83,10,Post-Monsoon,21,2,19,33,52,61.8,63.0,118.45,149.46,170.68,149.42,19.56,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #294,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0294,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.53,0.79,0.629
INC-0295,49.0,341.35,306.8,0.47,0.47,VIIRS_NOAA21,VIIRS,N,76.0,30.19213,75.836,Cropland / Agriculture,229.1,42.32,13.19,13.05,102.58,87.35,101.1,0.456,45.6,0.548,26.6,36.2,84.5,0.0,0.14,14.9,70.5,37.5,1.15,2,Winter,19,3,12,27,51,102.22,60.92,67.0,26.66,107.23,78.77,13.05,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #295,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0295,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.89,1.91,3.529
INC-0296,43.84,369.87,295.54,0.42,0.47,VIIRS_NOAA20,VIIRS,N,82.7,30.24256,75.8494,Cropland / Agriculture,232.6,18.53,6.29,21.56,74.38,73.74,9.7,0.51,51.0,0.612,23.5,29.7,54.4,0.0,10.53,29.6,268.9,18.8,-0.63,3,Summer,16,2,19,27,57,71.82,55.67,110.71,89.61,186.6,75.07,21.56,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #296,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0296,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.37,3.15,0.705
INC-0297,28.59,330.63,307.86,0.38,0.53,VIIRS_NOAA21,VIIRS,D,79.4,29.75466,77.1037,Cropland / Agriculture,246.0,23.11,3.29,18.54,92.36,45.26,126.9,0.379,37.9,0.455,16.4,41.2,31.8,2.79,2.79,4.6,90.5,17.4,-0.11,6,Monsoon,13,1,8,25,33,88.88,23.4,87.05,130.87,163.44,109.59,18.54,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #297,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0297,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.14,1.11,3.639
INC-0298,23.17,350.43,297.28,0.34,0.54,VIIRS_NOAA21,VIIRS,D,93.9,29.70695,77.00847,Cropland / Agriculture,242.5,18.62,7.99,24.41,69.86,60.35,152.5,0.46,46.0,0.552,27.0,32.0,57.6,0.0,0.0,28.7,333.1,13.8,-1.79,6,Monsoon,19,2,17,15,53,108.54,77.38,101.19,93.43,110.79,104.41,24.41,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #298,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0298,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.62,2.63,4.615
INC-0299,16.9,370.23,304.65,1.12,1.52,MODIS_TERRA,MODIS,N,76.8,30.29799,75.80754,Cropland / Agriculture,241.6,19.48,5.1,12.04,102.61,65.29,285.8,0.42,42.0,0.503,18.5,28.6,18.1,0.0,0.0,9.1,181.7,13.5,-3.09,9,Monsoon,7,3,15,26,45,84.27,39.97,108.46,93.75,181.21,90.02,12.04,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #299,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0299,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.0,1.0,8.57
INC-0300,29.03,350.53,300.26,0.4,0.44,VIIRS_NOAA21,VIIRS,D,94.7,29.62694,77.03146,Cropland / Agriculture,255.8,17.52,4.98,31.75,75.23,67.51,228.8,0.502,50.2,0.602,22.4,25.5,45.4,0.0,0.0,17.0,220.8,37.5,-3.36,7,Monsoon,4,1,12,27,49,94.14,72.35,83.75,27.55,122.12,193.03,31.75,0,Rural Agro Storage,Karnal Rice Basin Thermal Anomaly Event #300,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0300,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.5,0.55,4.603
INC-0301,27.16,353.38,303.01,1.46,2.18,MODIS_TERRA,MODIS,D,89.7,30.2858,75.86339,Cropland / Agriculture,242.9,38.55,13.67,8.01,101.05,74.81,133.8,0.426,42.6,0.511,27.9,30.2,74.9,0.0,0.0,5.5,131.2,20.2,0.93,5,Summer,0,2,17,14,49,95.88,74.18,112.68,35.63,128.59,44.07,8.01,0,Rural Agro Storage,Sangrur Agricultural Belt Thermal Anomaly Event #301,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0301,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.93,0.73,7.575
